data_doi,data_title,data_authors,publicationYear,dates,registered,source-id,relation-type-id,subj_id,occurred-at,Page endpoint,pub_Title,pub_authors,publisher,pub_type,pub_date,pub_doi,data_publisher
10.5285/2a932995-f040-4724-ad21-3e92ae8a2540,"Modelled annual average percentage yield loss due to ozone damage for four global staple crops, 2010-2012 version 2","['Sharps, K.', 'Mills, G.', 'Simpson, D.', 'Pleijel, H.', 'Frei, M.', 'Burkey, K.', 'Emberson, L.', 'Uddling, J.', 'Broberg, M.', 'Feng, Z.', 'Kobayashi, K.', 'Agrawal, M.']",2020,"[{'date': '2020-07-10', 'dateType': 'Submitted'}, {'date': '2017-12-15', 'dateType': 'Created'}, {'date': '2020', 'dateType': 'Issued'}]",2020-07-10T09:05:36.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/gcb.14381,2024-02-27T16:14:33.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Closing the global ozone yield gap: Quantification and cobenefits for multistress tolerance,"[['Gina', 'Mills'], ['Katrina', 'Sharps'], ['David', 'Simpson'], ['Håkan', 'Pleijel'], ['Michael', 'Frei'], ['Kent', 'Burkey'], ['Lisa', 'Emberson'], ['Johan', 'Uddling'], ['Malin', 'Broberg'], ['Zhaozhong', 'Feng'], ['Kazuhiko', 'Kobayashi'], ['Madhoolika', 'Agrawal']]",journal-article,journal-article,"[[2018, 8, 7]]",10.1111/gcb.14381,Environmental Information Data Centre (EIDC)
10.5285/e2f248d5-79a1-4af9-bdd4-f739fb12ce9a,Nitrogen-relevant policies from South Asia collected by the South Asian Nitrogen Hub (SANH) 2020-2021,"['Yang, A.L.', 'Adhya, T.K.', 'Anik, A.R.', 'Bansal, S.', 'Das, S.', 'Hassan, R.', 'Jayaweera, A.', 'Jeffery, R.', 'Joshi, R.', 'Kanter, D.', 'Kaushik, H.', 'Nissanka, S.P.', 'Panda, A.N.', 'Pokharel, A.', 'Porter, S.D.', 'Raghuram, N.', 'Sharna, S.C.', 'Shazly, A.', 'Shifa, S.', 'Watto, M.A.']",2021,"[{'date': '2021-11-09', 'dateType': 'Submitted'}, {'date': '2021', 'dateType': 'Issued'}]",2021-11-09T13:28:17.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1038/s41893-020-0577-7,2023-04-28T08:19:31.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Gaps and opportunities in nitrogen pollution policies around the world,"[['David R.', 'Kanter'], ['Olivia', 'Chodos'], ['Olivia', 'Nordland'], ['Mallory', 'Rutigliano'], ['Wilfried', 'Winiwarter']]",journal-article,journal-article,"[[2020, 7, 6]]",10.1038/s41893-020-0577-7,Environmental Information Data Centre (EIDC)
10.5285/8899768c-cc5a-4885-a88b-c08374ee568e,Plant structural measurements in North Wales and Northwest England 2013 and 2014,"['Smart, S.M.', 'Reinsch, S.', 'Mercado, L.', 'Blanes, M.C.', 'Cosby, B.J.', 'Glanville, H.C.', 'Jones, D.L.', 'Marshall, M.R.', 'Emmett, B.A.']",2016,"[{'date': '2016-11-30', 'dateType': 'Submitted'}, {'date': '2016-11-16', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-01T12:44:40.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.geoderma.2020.114697,2024-04-19T09:42:06.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Hedgerow effects on CO2 emissions are regulated by soil type and season: Implications for carbon flux dynamics in livestock-grazed pasture,"[['Hilary', 'Ford'], ['John R.', 'Healey'], ['Bid', 'Webb'], ['Tim F.', 'Pagella'], ['Andrew R.', 'Smith']]",journal-article,journal-article,"[[2020, 9, 16]]",10.1016/j.geoderma.2020.114697,Environmental Information Data Centre (EIDC)
10.5285/10874370-bc58-4d23-a118-ea07df8a07f2,Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2015) [CHESS-met],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-12', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T09:22:03.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1038/s41467-019-09031-1,2023-02-09T11:55:34.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Divergent national-scale trends of microbial and animal biodiversity revealed across diverse temperate soil ecosystems,"[['Paul B. L.', 'George'], ['Delphine', 'Lallias'], ['Simon', 'Creer'], ['Fiona M.', 'Seaton'], ['John G.', 'Kenny'], ['Richard M.', 'Eccles'], ['Robert I.', 'Griffiths'], ['Inma', 'Lebron'], ['Bridget A.', 'Emmett'], ['David A.', 'Robinson'], ['Davey L.', 'Jones']]",journal-article,journal-article,"[[2019, 3, 7]]",10.1038/s41467-019-09031-1,Environmental Information Data Centre (EIDC)
10.5285/10874370-bc58-4d23-a118-ea07df8a07f2,Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2015) [CHESS-met],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-12', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T09:22:03.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/essd-10-951-2018,2023-02-09T11:55:34.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Historical gridded reconstruction of potential evapotranspiration for the UK,"[['Maliko', 'Tanguy'], ['Christel', 'Prudhomme'], ['Katie', 'Smith'], ['Jamie', 'Hannaford']]",journal-article,journal-article,"[[2018, 6, 1]]",10.5194/essd-10-951-2018,Environmental Information Data Centre (EIDC)
10.5285/10874370-bc58-4d23-a118-ea07df8a07f2,Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2015) [CHESS-met],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-12', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T09:22:03.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/essd-12-2459-2020,2023-02-09T11:55:34.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,CAMELS-GB: hydrometeorological time series and landscape attributes for 671 catchments in Great Britain,"[['Gemma', 'Coxon'], ['Nans', 'Addor'], ['John P.', 'Bloomfield'], ['Jim', 'Freer'], ['Matt', 'Fry'], ['Jamie', 'Hannaford'], ['Nicholas J. K.', 'Howden'], ['Rosanna', 'Lane'], ['Melinda', 'Lewis'], ['Emma L.', 'Robinson'], ['Thorsten', 'Wagener'], ['Ross', 'Woods']]",journal-article,journal-article,"[[2020, 10, 12]]",10.5194/essd-12-2459-2020,Environmental Information Data Centre (EIDC)
10.5285/10874370-bc58-4d23-a118-ea07df8a07f2,Climate hydrology and ecology research support system meteorology dataset for Great Britain (1961-2015) [CHESS-met],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-12', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T09:22:03.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1098/rsos.190577,2023-02-09T11:56:36.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Mid-Devensian climate and landscape in England: new data from Finningley, South Yorkshire","[['Philip I.', 'Buckland'], ['Mark D.', 'Bateman'], ['Ole', 'Bennike'], ['Paul C.', 'Buckland'], ['Brian M.', 'Chase'], ['Charles', 'Frederick'], ['Malcolm', 'Greenwood'], ['Julian', 'Murton'], ['Della', 'Murton'], ['Eva', 'Panagiotakopulu']]",journal-article,journal-article,"[[2019, 7, 10]]",10.1098/rsos.190577,Environmental Information Data Centre (EIDC)
10.5285/6c6c9203-7333-4d96-88ab-78925e7a4e73,"Land Cover Map 2015 (vector, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-12', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-12T14:09:07.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.ttbdis.2022.102103,2024-04-20T16:25:35.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Impact of green space connectivity on urban tick presence, density and Borrelia infected ticks in different habitats and seasons in three cities in southern England","[['Kayleigh M', 'Hansford'], ['Emma L', 'Gillingham'], ['Alexander G C', 'Vaux'], ['Benjamin', 'Cull'], ['Liz', 'McGinley'], ['Matthew', 'Catton'], ['Benedict W', 'Wheeler'], ['Barbara', 'Tschirren'], ['Jolyon M', 'Medlock']]",journal-article,journal-article,"[[2022, 12, 9]]",10.1016/j.ttbdis.2022.102103,Environmental Information Data Centre (EIDC)
10.5285/abcabfe2-612c-4cab-b626-641002fc442e,"Plant biodiversity and associated environmental data for a tropical savanna following invasion by Urochloa decumbens, Cerrado region, Brazil, 2019-2021","['Damasceno, G.', 'Fidelis, A.']",2023,"[{'date': '2023-02-10', 'dateType': 'Submitted'}, {'date': '2021-09-30', 'dateType': 'Created'}, {'date': '2023', 'dateType': 'Issued'}]",2023-02-10T15:58:00.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3897/neobiota.59.52022,2023-02-12T17:50:05.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,CONTAIN: Optimising the long-term management of invasive alien species using adaptive management,"[['Xavier', 'Lambin'], ['David', 'Burslem'], ['Paul', 'Caplat'], ['Thomas', 'Cornulier'], ['Gabriella', 'Damasceno'], ['Laura', 'Fasola'], ['Alessandra', 'Fidelis'], ['Pablo', 'García-Díaz'], ['Bárbara', 'Langdon'], ['Eirini', 'Linardaki'], ['Lia', 'Montti'], ['Jaime', 'Moyano'], ['Martín A.', 'Nuñez'], ['Stephen C.F.', 'Palmer'], ['Aníbal', 'Pauchard'], ['Euan', 'Phimister'], ['José Cristóbal', 'Pizarro'], ['Priscila', 'Powell'], ['Eduardo', 'Raffo'], ['Ignacio A.', 'Rodriguez-Jorquera'], ['Ignacio', 'Roesler'], ['Jorge A.', 'Tomasevic'], ['Justin M.J.', 'Travis'], ['Claudio', 'Verdugo']]",journal-article,journal-article,"[[2020, 8, 5]]",10.3897/neobiota.59.52022,Environmental Information Data Centre (EIDC)
10.5285/8344e4f3-d2ea-44f5-8afa-86d2987543a9,Catchment attributes and hydro-meteorological timeseries for 671 catchments across Great Britain (CAMELS-GB),"['Coxon, G.', 'Addor, N.', 'Bloomfield, J.P.', 'Freer, J.', 'Fry, M.', 'Hannaford, J.', 'Howden, N.J.K.', 'Lane, R.', 'Lewis, M.', 'Robinson, E.L.', 'Wagener, T.', 'Woods, R.']",2020,"[{'date': '2020-02-20', 'dateType': 'Submitted'}, {'date': '2020', 'dateType': 'Issued'}]",2020-02-27T16:24:43.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1038/s41597-023-01975-w,2024-05-28T07:12:47.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Caravan - A global community dataset for large-sample hydrology,"[['Frederik', 'Kratzert'], ['Grey', 'Nearing'], ['Nans', 'Addor'], ['Tyler', 'Erickson'], ['Martin', 'Gauch'], ['Oren', 'Gilon'], ['Lukas', 'Gudmundsson'], ['Avinatan', 'Hassidim'], ['Daniel', 'Klotz'], ['Sella', 'Nevo'], ['Guy', 'Shalev'], ['Yossi', 'Matias']]",journal-article,journal-article,"[[2023, 1, 31]]",10.1038/s41597-023-01975-w,Environmental Information Data Centre (EIDC)
10.5285/8344e4f3-d2ea-44f5-8afa-86d2987543a9,Catchment attributes and hydro-meteorological timeseries for 671 catchments across Great Britain (CAMELS-GB),"['Coxon, G.', 'Addor, N.', 'Bloomfield, J.P.', 'Freer, J.', 'Fry, M.', 'Hannaford, J.', 'Howden, N.J.K.', 'Lane, R.', 'Lewis, M.', 'Robinson, E.L.', 'Wagener, T.', 'Woods, R.']",2020,"[{'date': '2020-02-20', 'dateType': 'Submitted'}, {'date': '2020', 'dateType': 'Issued'}]",2020-02-27T16:24:43.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/hess-25-5355-2021,2024-05-28T07:12:47.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,How is Baseflow Index (BFI) impacted by water resource management practices?,"[['John P.', 'Bloomfield'], ['Mengyi', 'Gong'], ['Benjamin P.', 'Marchant'], ['Gemma', 'Coxon'], ['Nans', 'Addor']]",journal-article,journal-article,"[[2021, 10, 5]]",10.5194/hess-25-5355-2021,Environmental Information Data Centre (EIDC)
10.5285/8344e4f3-d2ea-44f5-8afa-86d2987543a9,Catchment attributes and hydro-meteorological timeseries for 671 catchments across Great Britain (CAMELS-GB),"['Coxon, G.', 'Addor, N.', 'Bloomfield, J.P.', 'Freer, J.', 'Fry, M.', 'Hannaford, J.', 'Howden, N.J.K.', 'Lane, R.', 'Lewis, M.', 'Robinson, E.L.', 'Wagener, T.', 'Woods, R.']",2020,"[{'date': '2020-02-20', 'dateType': 'Submitted'}, {'date': '2020', 'dateType': 'Issued'}]",2020-02-27T16:24:43.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1029/2022wr033227,2024-05-28T07:12:47.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,A Framework for Estimating the Probability Distribution of Event Runoff Coefficient in Ungauged Catchments,"[['Yanchen', 'Zheng'], ['Gemma', 'Coxon'], ['Ross', 'Woods'], ['Jianzhu', 'Li'], ['Ping', 'Feng']]",journal-article,journal-article,"[[2022, 12, 24]]",10.1029/2022wr033227,Environmental Information Data Centre (EIDC)
10.5285/8344e4f3-d2ea-44f5-8afa-86d2987543a9,Catchment attributes and hydro-meteorological timeseries for 671 catchments across Great Britain (CAMELS-GB),"['Coxon, G.', 'Addor, N.', 'Bloomfield, J.P.', 'Freer, J.', 'Fry, M.', 'Hannaford, J.', 'Howden, N.J.K.', 'Lane, R.', 'Lewis, M.', 'Robinson, E.L.', 'Wagener, T.', 'Woods, R.']",2020,"[{'date': '2020-02-20', 'dateType': 'Submitted'}, {'date': '2020', 'dateType': 'Issued'}]",2020-02-27T16:24:43.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3178/hrl.16.73,2024-05-28T07:12:47.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Multi-model ensemble benchmark data for hydrological modeling in Japanese river basins,"[['Yohei', 'Sawada'], ['Shinichi', 'Okugawa'], ['Takayuki', 'Kimizuka']]",journal-article,journal-article,"[[2022, 10, 26]]",10.3178/hrl.16.73,Environmental Information Data Centre (EIDC)
10.5285/bb15e200-9349-403c-bda9-b430093807c7,"Land Cover Map 2015 (25m raster, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T17:28:01.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.landurbplan.2022.104590,2024-04-18T16:41:04.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Not all brownfields are equal: A typological assessment reveals hidden green space in the city,"[['Paul D.', 'Preston'], ['Rachel M.', 'Dunk'], ['Graham R.', 'Smith'], ['Gina', 'Cavan']]",journal-article,journal-article,"[[2022, 9, 30]]",10.1016/j.landurbplan.2022.104590,Environmental Information Data Centre (EIDC)
10.5285/6c6d3844-e95a-4f84-a12e-65be4731e934,Flower density values of common British plant species [AgriLand],"['Baude, M.', 'Kunin, W.E.', 'Memmott, J.']",2015,"[{'date': '2015-11-27', 'dateType': 'Submitted'}, {'date': '2015', 'dateType': 'Issued'}]",2015-11-30T11:08:03.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3897/bdj.10.e83523,2023-02-15T15:06:30.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,The FloRes Database: A floral resources trait database for pollinator habitat-assessment generated by a multistep workflow,"[['Franziska', 'Baden-Böhm'], ['Mario', 'App'], ['Jan', 'Thiele']]",journal-article,journal-article,"[[2022, 9, 14]]",10.3897/bdj.10.e83523,Environmental Information Data Centre (EIDC)
10.5285/4ffad557-1c3c-4ea7-a73d-6d782331b08a,"Thwaites MELT: Temperature, salinity and velocity time series from the grounding zone region of Thwaites Glacier Eastern ice shelf (2020)","['Davis, Peter', 'Nicholls, Keith', 'Holland, David']",2021,"[{'date': '2020-01-23/2021-02-01', 'dateType': 'Collected'}, {'date': '2021-02-18', 'dateType': 'Accepted'}, {'date': '2021-02-02', 'dateType': 'Created'}, {'date': '2021-02-03', 'dateType': 'Submitted'}, {'date': '2021-02-22', 'dateType': 'Issued'}]",2021-02-23T14:12:28.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/97204415-683f-4d55-8b38-a2700fa94efe,2023-02-27T12:27:25.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/97204415-683f-4d55-8b38-a2700fa94efe,Polar Data Centre (PDC)
10.5285/97204415-683f-4d55-8b38-a2700fa94efe,"Thwaites MELT: Conductivity, Temperature and Depth (CTD) profiles from the grounding zone region of Thwaites Glacier Eastern ice shelf (2020)","['Davis, Peter', 'Nicholls, Keith', 'Holland, David']",2021,"[{'date': '2020-01-09/2020-01-12', 'dateType': 'Collected'}, {'date': '2021-02-18', 'dateType': 'Accepted'}, {'date': '2021-02-02', 'dateType': 'Created'}, {'date': '2021-02-03', 'dateType': 'Submitted'}, {'date': '2021-02-22', 'dateType': 'Issued'}]",2021-02-23T14:12:52.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/4ffad557-1c3c-4ea7-a73d-6d782331b08a,2023-02-27T12:27:37.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/4ffad557-1c3c-4ea7-a73d-6d782331b08a,Polar Data Centre (PDC)
10.5285/68315d6d-e7bf-4da0-a73a-5d6e0ba242a7,"Macrobenthic Isopoda collected by epibenthic sledge from the southern Weddell Sea in 2012, South Orkney Islands in 2016, Prince Gustav Channel in 2018 and Eastern Antarctic Peninsula in 2019","['Di Franco, Davide', 'Brandt, Angelika', 'Linse, Katrin']",2021,"[{'date': '2016-03-02/2016-03-16', 'dateType': 'Collected'}, {'date': '2018-03-01/2018-03-07', 'dateType': 'Collected'}, {'date': '2021-09-02', 'dateType': 'Accepted'}, {'date': '2021-09-07', 'dateType': 'Created'}, {'date': '2021-09-02', 'dateType': 'Submitted'}, {'date': '2021-09-07', 'dateType': 'Issued'}]",2021-09-07T12:59:28.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.ecolind.2021.107832,2023-02-28T16:25:59.000Z,https://api.datacite.org/events?page%5Bcursor%5D=MTY3NTk0MDk2OTEyOCw2MDFmMzBjNS04ZTdmLTQ1NTktYWI0Yy0zYjMzODkzZWQ0ZGM&page%5Bsize%5D=1000&prefix=10.5285&relation-type-id=is-referenced-by&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Drivers of abundance and spatial distribution in Southern Ocean peracarid crustacea,"[['Davide', 'Di Franco'], ['Katrin', 'Linse'], ['Huw J.', 'Griffiths'], ['Angelika', 'Brandt']]",journal-article,journal-article,"[[2021, 6, 1]]",10.1016/j.ecolind.2021.107832,Polar Data Centre (PDC)
