relationshipType,pubTitle,pubDate,pubID,datasetDOI,datasetTitle,datasetAuthors,datasetPublisher,pubAuthors_processed,PubType
IsRelatedTo,Copernicus Marine Service Ocean State Report,2018-01-01,10.1080/1755876x.2018.1489208,10.5285/5acfd143-1104-7b58-e053-6c86abc0d94b,Atlantic meridional overturning circulation observed by the RAPID-MOCHA-WBTS (RAPID-Meridional Overturning Circulation and Heatflux Array-Western Boundary Time Series) array at 26N from 2004 to 2017.,"['Smeed, David', 'McCarthy, Gerard', 'Rayner, Darren', 'Moat, Ben I', 'Johns, William E', 'Baringer, Molly O', 'Meinen, Christopher S']",British Oceanographic Data Centre (BODC),"['Karina von Schuckmann', 'Pierre-Yves Le Traon', 'Neville Smith', 'Ananda Pascual', 'Pierre Brasseur', 'Katja Fennel', 'Samy Djavidnia', 'Signe Aaboe', 'Enrique Alvarez Fanjul', 'Emmanuelle Autret', 'Lars Axell', 'Roland Aznar', 'Mario Benincasa', 'Abderahim Bentamy', 'Fredrik Boberg', 'Romain Bourdallé-Badie', 'Bruno Buongiorno Nardelli', 'Vittorio E. Brando', 'Clément Bricaud', 'Lars-Anders Breivik', 'Robert J.W. Brewin', 'Arthur Capet', 'Adrien Ceschin', 'Stefania Ciliberti', 'Gianpiero Cossarini', 'Marta de Alfonso', 'Alvaro de Pascual Collar', 'Jos de Kloe', 'Julie Deshayes', 'Charles Desportes', 'Marie Drévillon', 'Yann Drillet', 'Riccardo Droghei', 'Clotilde Dubois', 'Owen Embury', 'Hélène Etienne', 'Claudia Fratianni', 'Jesús García Lafuente', 'Marcos Garcia Sotillo', 'Gilles Garric', 'Florent Gasparin', 'Riccardo Gerin', 'Simon Good', 'Jérome Gourrion', 'Marilaure Grégoire', 'Eric Greiner', 'Stéphanie Guinehut', 'Elodie Gutknecht', 'Fabrice Hernandez', 'Olga Hernandez', 'Jacob Høyer', 'Laura Jackson', 'Simon Jandt', 'Simon Josey', 'Mélanie Juza', 'John Kennedy', 'Zoi Kokkini', 'Gerasimos Korres', 'Mariliis Kõuts', 'Priidik Lagemaa', 'Thomas Lavergne', 'Bernard le Cann', 'Jean-François Legeais', 'Benedicte Lemieux-Dudon', 'Bruno Levier', 'Vidar Lien', 'Ilja Maljutenko', 'Fernando Manzano', 'Marta Marcos', 'Veselka Marinova', 'Simona Masina', 'Elena Mauri', 'Michael Mayer', 'Angelique Melet', 'Frédéric Mélin', 'Benoit Meyssignac', 'Maeva Monier', 'Malte Müller', 'Sandrine Mulet', 'Cristina Naranjo', 'Giulio Notarstefano', 'Aurélien Paulmier', 'Begoña Pérez Gomez', 'Irene Pérez Gonzalez', 'Elisaveta Peneva', 'Coralie Perruche', 'K. Andrew Peterson', 'Nadia Pinardi', 'Andrea Pisano', 'Silvia Pardo', 'Pierre-Marie Poulain', 'Roshin P. Raj', 'Urmas Raudsepp', 'Michaelis Ravdas', 'Rebecca Reid', 'Marie-Hélène Rio', 'Stefano Salon', 'Annette Samuelsen', 'Michela Sammartino', 'Simone Sammartino', 'Anne Britt Sandø', 'Rosalia Santoleri', 'Shubha Sathyendranath', 'Jun She', 'Simona Simoncelli', 'Cosimo Solidoro', 'Ad Stoffelen', 'Andrea Storto', 'Tanguy Szerkely', 'Susanne Tamm', 'Steffen Tietsche', 'Jonathan Tinker', 'Joaquín Tintore', 'Ana Trindade', 'Daphne van Zanten', 'Luc Vandenbulcke', 'Anton Verhoef', 'Nathalie Verbrugge', 'Lena Viktorsson', 'Karina von Schuckmann', 'Sarah L. Wakelin', 'Anna Zacharioudaki', 'Hao Zuo']",journal-article
IsRelatedTo,Presentation and evaluation of the IPSL‐CM6A‐LR climate model,2020-05-28,10.1029/2019ms002010,10.5285/5acfd143-1104-7b58-e053-6c86abc0d94b,Atlantic meridional overturning circulation observed by the RAPID-MOCHA-WBTS (RAPID-Meridional Overturning Circulation and Heatflux Array-Western Boundary Time Series) array at 26N from 2004 to 2017.,"['Smeed, David', 'McCarthy, Gerard', 'Rayner, Darren', 'Moat, Ben I', 'Johns, William E', 'Baringer, Molly O', 'Meinen, Christopher S']",British Oceanographic Data Centre (BODC),"['Boucher, Olivier', 'Servonnat, Jérôme', 'Albright, Anna Lea', 'Aumont, Olivier', 'Balkanski, Yves', 'Bastrikov, Vladislav', 'Bekki, Slimane', 'Bonnet, Rémy', 'Bony, Sandrine', 'Bopp, Laurent', 'Braconnot, Pascale', 'Brockmann, Patrick', 'Cadule, Patricia', 'Caubel, Arnaud', 'Cheruy, Frédérique', 'Codron, Francis', 'Cozic, Anne', 'Cugnet, David', ""d'Andrea, Fabio"", 'Davini, Paolo', 'de Lavergne, Casimir', 'Denvil, Sébastien', 'Deshayes, Julie', 'Devilliers, Marion', 'Ducharne, Agnès', 'Dufresne, Jean-Louis', 'Dupont, Eliott', 'Éthé, Christian', 'Fairhead, Laurent', 'Falletti, Lola', 'Flavoni, Simona', 'Foujols, Marie-Alice', 'Gardoll, Sébastien', 'Gastineau, Guillaume', 'Ghattas, Josefine', 'Grandpeix, Jean-Yves', 'Guenet, Bertrand', 'Guez, Lionel', 'Guilyardi, Éric', 'Guimberteau, Matthieu', 'Hauglustaine, Didier', 'Hourdin, Frédéric', 'Idelkadi, Abderrahmane', 'Joussaume, Sylvie', 'Kageyama, Masa', 'Khodri, Myriam', 'Krinner, Gerhard', 'Lebas, Nicolas', 'Levavasseur, Guillaume', 'Lévy, Claire', 'Li, Laurent', 'Lott, François', 'Lurton, Thibaut', 'Luyssaert, Sebastiaan', 'Madec, Gurvan', 'Madeleine, Jean-Baptiste', 'Maignan, Fabienne', 'Marchand, Marion', 'Marti, Olivier', 'Mellul, Lidia', 'Meurdesoif, Yann', 'Mignot, Juliette', 'Musat, Ionela', 'Ottle, Catherine', 'Peylin, Philippe', 'Planton, Yann', 'Polcher, Jan', 'Rio, Catherine', 'Rochetin, Nicolas', 'rousset, clement', 'Rousset, Clément', 'Sepulchre, Pierre', 'Sima, Adriana', 'Swingedouw, Didier', 'Thiéblemont, Rémi', 'Traore, Abdoul Khadre', 'Vancoppenolle, Martin', 'Vial, Jessica', 'Vialard, Jérôme', 'Viovy, Nicolas', 'Vuichard, Nicolas,']",journal-article
IsRelatedTo,Studying the impact of biomass burning aerosol radiative and climate effects on the Amazon rainforest productivity with an Earth system model,2019-01-31,10.5194/acp-19-1301-2019,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),[],journal-article
IsRelatedTo,Plasticity in variation of xylem and phloem cell characteristics of Norway spruce under different local conditions.,2015-11-07,10.3389/fpls.2015.00730,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Martin de Luis', 'Peter Prislan', 'Vladimír Gryc', 'Jana Hacurová', 'Katarina Čufar', 'Hanuš Vavrčík', 'Jožica Gričar']",journal-article
IsRelatedTo,High-resolution simulations for Vietnam - methodology and evaluation of current climate,2016-05-01,10.1007/s13143-016-0011-2,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Hien Thuan Nguyen', 'Doan Ha Phong', 'John L. McGregor', 'Suppiah Ramasamy', 'Peter Hoffmann', 'Peter Hoffmann', 'Thang Van Nguyen', 'Hiep Van Nguyen', 'Jack Katzfey', 'Trung Nguyen-Quang', 'Kim Nguyen', 'Kien Ba Truong', 'Thang Van Vu', 'Long Trinh-Tuan', 'Tran Thuc', 'Bang Thanh Nguyen', 'Mai Van Khiem', 'Tan Phan-Van', 'Thanh Ngo-Duc']",journal-article
IsRelatedTo,"Spatially varying relationships between risk factors and child diarrhea in West Africa, 2008-2013",2019-05-21,10.1080/08898480.2019.1592638,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Grace Sembajwe', 'Gillian Dunn', 'Deborah Balk', 'Glen D. Johnson']",journal-article
IsRelatedTo,Studying the impact of biomass burning aerosol radiative and climate effects on the Amazon rainforest productivity with an Earth system model,2019-01-31,10.5194/acp-19-1301-2019,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),[],journal-article
IsRelatedTo,A simple global Budyko model to partition evaporation into interception and transpiration,2017-01-01,10.5194/hess-2017-306,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Ameneh Mianabadi', 'Miriam Coenders-Gerrits', 'Pooya Shirazi', 'Bijan Ghahraman', 'Amin Alizadeh']",posted-content
IsRelatedTo,Climate Change and Aedes Vectors: 21st Century Projections for Dengue Transmission in Europe.,2016-05-01,10.1016/j.ebiom.2016.03.046,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Mikkel Quam', 'Eduardo Massad', 'Kristie L. Ebi', 'Kristie L. Ebi', 'Hans Stenlund', 'Joacim Rocklöv', 'Jing Liu-Helmersson', 'Annelies Wilder-Smith', 'Annelies Wilder-Smith']",journal-article
IsRelatedTo,Dendrochronological Investigations of Valonia Oak Trees in Western Greece,2016-03-11,10.15177/seefor.16-05,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Andreas Papadopoulos', 'Anastasia Pantera']",journal-article
IsRelatedTo,Adverse effects of increasing drought on air quality via natural processes,2017-10-27,10.5194/acp-17-12827-2017,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Y. Wang', 'Y. Wang', 'Y. Wang', 'Y. Xie', 'Y. Xie', 'W. Dong', 'Y. Ming', 'J. Wang', 'L. Shen']",journal-article
IsRelatedTo,The implications of the United Nations Paris Agreement on climate change for globally significant biodiversity areas,2018-03-14,10.1007/s10584-018-2158-6,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Jeremy VanDerWal', 'Rachel Warren', 'Jeff Price', 'H. Sohl', 'S. Cornelius']",journal-article
IsRelatedTo,Historical and Projected Surface Temperature over India during the 20,2016-07-22,28592810,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Ghouse, Basha', 'P, Kishore', 'M Venkat, Ratnam', 'A, Jayaraman', 'Amir, Agha Kouchak', 'Taha B M J, Ouarda', 'Isabella, Velicogna']",not a doi
IsRelatedTo,The carbon cycle in the Australian Community Climate and Earth System Simulator (ACCESS-ESM1) – Part 1: Model description and pre-industrial simulation,2017-07-01,10.5194/gmd-10-2567-2017,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Tilo Ziehn', 'Daohua Bi', 'Andrew Lenton', 'Lauren Stevens', 'Ying-Ping Wang', 'Peter Vohralik', 'Richard J. Matear', 'Jhan Srbinovsky', 'Hailin Yan', 'Hailin Yan', 'Matthew A. Chamberlain', 'Rachel M. Law']",journal-article
IsRelatedTo,Global warming without global mean precipitation increase?,2015-11-04,27386558,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Marc, Salzmann']",not a doi
IsRelatedTo,Clouds in Convection‐Resolving Climate Simulations Over Europe,2019-04-08,10.1029/2018jd030150,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Christoph Schär', 'Laureline Hentgen', 'Nikolina Ban', 'David Leutwyler', 'Nico Kröner']",journal-article
IsRelatedTo,Evaluation of CMIP5 twentieth century rainfall simulation over the equatorial East Africa,2018-02-20,10.1007/s00704-018-2392-x,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Chujie Gao', 'Haishan Chen', 'Victor Ongoma', 'Victor Ongoma']",journal-article
IsRelatedTo,Spatial and Temporal Patterns of Global NDVI Trends: Correlations with Climate and Human Factors,2015-10-01,10.3390/rs71013233,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Yan Li', 'Ya Liu', 'Safa Motesharrei', 'Shuangcheng Li']",journal-article
IsRelatedTo,Near-real-time adjusted reanalysis forcing data for hydrology,2019-04-17,10.5194/hess-22-989-2018,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['David Gustafsson', 'Peter Berg', 'Chantal Donnelly']",journal-article
IsRelatedTo,The impact of changing the land surface scheme in ACCESS(v1.0/1.1) on the surface climatology,2018-10-05,10.5194/gmd-9-2771-2016,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Lauren Stevens', 'Ying-Ping Wang', 'Ian N. Harman', 'Eva Kowalczyk', 'Martin Dix', 'Charmaine Franklin', 'Rachel M. Law']",journal-article
IsRelatedTo,Desert Amplification in a Warming Climate,2016-08-19,10.1038/srep31065,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),['Liming Zhou'],journal-article
IsRelatedTo,Performance of an ensemble of CORDEX-SA simulations in representing maximum and minimum temperature over the Himalayan region,2018-06-20,10.1007/s00704-018-2532-3,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['A. P. Dimri', 'A. Choudhary']",journal-article
IsRelatedTo,Effects of Land Cover Changes on Compound Extremes over West Africa Using the Regional Climate Model RegCM4,2022-03-05,10.3390/atmos13030421,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Moctar Camara', 'Ibrahima Diba', 'Arona Diedhiou']",journal-article
IsRelatedTo,The carbon cycle in the Australian Community Climate and Earth System Simulator (ACCESS-ESM1) – Part 2: Historical simulations,2017-07-06,10.5194/gmd-10-2591-2017,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Andrew Lenton', 'Richard J. Matear', 'Tilo Ziehn', 'Matthew A. Chamberlain', 'Rachel M. Law']",journal-article
IsRelatedTo,Improved predictability of droughts over southern Africa using the standardized precipitation evapotranspiration index and ENSO,2015-09-12,10.1007/s00704-015-1632-6,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['André Lenouo', 'André Lenouo', 'Terrence D. Mushore', 'Desmond Manatsa', 'Desmond Manatsa']",journal-article
IsRelatedTo,"A 368-year maximum temperature reconstruction based on tree-ring datain the northwestern Sichuan Plateau (NWSP), China",2016-07-01,10.5194/cp-12-1485-2016,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Zongshan Li', 'Bin-de Guo', 'Xiaochun Wang', 'Yuandong Zhang', 'Liangjun Zhu']",journal-article
IsRelatedTo,Historical and Projected Surface Temperature over India during the 20 th and 21 st century,2017-06-07,10.1038/s41598-017-02130-3,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Isabella Velicogna', 'Pangaluru Kishore', 'Taha B. M. J. Ouarda', 'Taha B. M. J. Ouarda', 'Achuthan Jayaraman', 'Ghouse Basha', 'Amir Agha Kouchak', 'M. Venkat Ratnam']",journal-article
IsRelatedTo,"Global catchment modelling using World-Wide HYPE (WWH), open data, and stepwise parameter estimation",2020-02-01,10.5194/hess-24-535-2020,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['Kristina Isberg', 'Louise Crochemore', 'Luis Pineda', 'Luis Pineda', 'Rafael Pimentel', 'Rafael Pimentel', 'Berit Arheimer', 'Jafet Andersson', 'Abdulghani Hasan', 'Abdulghani Hasan']",journal-article
IsRelatedTo,Assessment of the performance of CORDEX-SA experiments in simulating seasonal mean temperature over the Himalayan region for the present climate: Part I,2017-03-15,10.1007/s00382-017-3597-x,10.5285/18be23f8-d252-482d-8af9-5d6a2d40990c,CRU TS3.22: Climatic Research Unit (CRU) Time-Series (TS) Version 3.22 of High Resolution Gridded Data of Month-by-month Variation in Climate (1901-2013),"['Harris, Ian']",Centre for Environmental Data Analysis (CEDA),"['T. Nengker', 'A. P. Dimri', 'A. Choudhary']",journal-article
